rep,model,item_id,noun,det,construction,item_type,vp_set,sentence,raw_response,rating,timestamp
26,claude,c089,folks,three,existential,critical,13,There were three folks arguing in the hallway.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:38:50.739310
26,claude,c029,people,three,existential,critical,15,There were three people eating lunch in the break room.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:38:50.805888
26,claude,c032,people,three,agentive,critical,16,Three people read in the waiting area.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:38:50.872980
26,claude,c109,folks,several,existential,critical,7,There were several folks crowding around the table.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:38:50.934097
26,claude,fg07,NA,NA,NA,filler_good,NA,Three red cars were parked outside the building.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:38:51.001293
26,claude,c113,folks,several,existential,critical,9,There were several folks huddled by the fire.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:38:51.065400
26,claude,c087,folks,three,existential,critical,12,There were three folks sheltering under the awning.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:38:51.126514
26,claude,c003,people,three,existential,critical,2,There were three people sitting on the bench.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:38:51.191742
26,claude,c025,people,three,existential,critical,13,There were three people arguing in the hallway.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:38:51.249593
26,claude,c068,folks,three,agentive,critical,2,Three folks sat on the bench.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:38:51.310219
26,claude,c097,folks,several,existential,critical,1,There were several folks waiting in the lobby.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:38:51.378273
26,claude,c042,people,several,agentive,critical,5,Several people gathered near the entrance.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:38:51.445929
26,claude,fg05,NA,NA,NA,filler_good,NA,Several old photographs were found in the attic.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:38:51.513436
26,claude,c048,people,several,agentive,critical,8,Several people chatted in the kitchen.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:38:51.572556
26,claude,c094,folks,three,agentive,critical,15,Three folks ate lunch in the break room.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:38:51.638532
26,claude,c026,people,three,agentive,critical,13,Three people argued in the hallway.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:38:51.705799
26,claude,c069,folks,three,existential,critical,3,There were three folks standing by the door.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:38:51.773292
26,claude,c005,people,three,existential,critical,3,There were three people standing by the door.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:38:51.832386
26,claude,c001,people,three,existential,critical,1,There were three people waiting in the lobby.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:38:51.890337
26,claude,fd04,NA,NA,NA,filler_degraded,NA,Them gave we the wrong directions to the hotel.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:38:51.950962
26,claude,c062,people,several,agentive,critical,15,Several people ate lunch in the break room.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:38:52.010207
26,claude,fm03,NA,NA,NA,filler_mild,NA,The fact that the student who the professor liked failed surprised everyone.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:38:52.075155
26,claude,fm06,NA,NA,NA,filler_mild,NA,There seemed to appear to be a problem.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:38:52.134976
26,claude,c055,people,several,existential,critical,12,There were several people sheltering under the awning.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:38:52.204482
26,claude,c082,folks,three,agentive,critical,9,Three folks huddled by the fire.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:38:52.272853
26,claude,c056,people,several,agentive,critical,12,Several people sheltered under the awning.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:38:52.331046
26,claude,fu07,NA,NA,NA,filler_ungram,NA,Gave the to her book he the wrong one.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:38:52.391386
26,claude,c017,people,three,existential,critical,9,There were three people huddled by the fire.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:38:52.459720
26,claude,c012,people,three,agentive,critical,6,Three people lined up outside.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:38:52.527297
26,claude,c100,folks,several,agentive,critical,2,Several folks sat on the bench.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:38:52.594658
26,claude,fd01,NA,NA,NA,filler_degraded,NA,Him and me went to the store yesterday morning.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:38:52.658706
26,claude,c101,folks,several,existential,critical,3,There were several folks standing by the door.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:38:52.724990
26,claude,c063,people,several,existential,critical,16,There were several people reading in the waiting area.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:38:52.783415
26,claude,c041,people,several,existential,critical,5,There were several people gathered near the entrance.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:38:52.851527
26,claude,c044,people,several,agentive,critical,6,Several people lined up outside.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:38:52.919203
